Gene stable ID,UniProtKB Gene Name ID
ENSG00000001461,A6NN97
ENSG00000001461,Q6P499
ENSG00000004487,R4GMQ1
ENSG00000004487,R4GMP9
ENSG00000004487,O60341
ENSG00000007968,Q14209
ENSG00000009780,E9PQL1
ENSG00000009780,B1AJQ5
ENSG00000009780,Q8TAV0
ENSG00000011007,A0A024RAC6
ENSG00000011007,Q14241
ENSG00000011009,A0A140VJC9
ENSG00000011009,Q5QPQ1
ENSG00000011009,Q5QPQ2
ENSG00000011009,Q5QPN9
ENSG00000011009,Q5QPQ3
ENSG00000011009,Q5QPQ0
ENSG00000011009,Q5QPN5
ENSG00000011009,O95372
ENSG00000020633,A0A024RAH4
ENSG00000020633,Q13761
ENSG00000057757,X6R8S9
ENSG00000057757,X6RHB9
ENSG00000057757,Q9GZP4
ENSG00000060642,E9PQC7
ENSG00000060642,Q9NUD9
ENSG00000088280,V9GY49
ENSG00000088280,H0YER8
ENSG00000088280,E9PS98
ENSG00000088280,H0YEB0
ENSG00000088280,A0A024RAB1
ENSG00000088280,A0A087X0Y5
ENSG00000088280,Q8TDY4
ENSG00000090020,B1ALD5
ENSG00000090020,P19634
ENSG00000090273,A0A0A0MSS4
ENSG00000090273,A0A0A0MSU9
ENSG00000090273,Q9Y266
ENSG00000117305,P35914
ENSG00000117308,Q5QPP1
ENSG00000117308,Q5QPP9
ENSG00000117308,Q5QPP3
ENSG00000117308,Q5QPP4
ENSG00000117308,Q14376
ENSG00000117318,Q02535
ENSG00000117602,A0A024RAH2
ENSG00000117602,Q9UKA8
ENSG00000117614,O95926
ENSG00000117616,A0A024RAD9
ENSG00000117616,H3BMX3
ENSG00000117616,H3BTJ0
ENSG00000117616,H3BVB7
ENSG00000117616,A0A024RAI0
ENSG00000117616,H3BT33
ENSG00000117616,Q9BUV0
ENSG00000117632,A2A2D0
ENSG00000117632,P16949
ENSG00000117640,E9PIF9
ENSG00000117640,E9PLD2
ENSG00000117640,E9PSD6
ENSG00000117640,E9PPQ0
ENSG00000117640,E9PJP7
ENSG00000117640,C9JF50
ENSG00000117640,E9PPF9
ENSG00000117640,E9PLU1
ENSG00000117640,E9PRW1
ENSG00000117640,E9PRK5
ENSG00000117640,A0A0S2Z5H6
ENSG00000117640,Q9H019
ENSG00000117643,A0A087WZ31
ENSG00000117643,A6NGN6
ENSG00000117643,B1AJZ5
ENSG00000117643,Q9NR34
ENSG00000117676,A6NND1
ENSG00000117676,E9PMM7
ENSG00000117676,Q5SVM6
ENSG00000117676,Q5SVM7
ENSG00000117676,E9PAN7
ENSG00000117676,E9PPN6
ENSG00000117676,E9PPC1
ENSG00000117676,E9PGT3
ENSG00000117676,Q15418
ENSG00000117682,Q5T0A1
ENSG00000117682,E9PKJ5
ENSG00000117682,Q5T0A0
ENSG00000117682,Q5T0A6
ENSG00000117682,Q5T0A3
ENSG00000117682,E9PI64
ENSG00000117682,E9PI09
ENSG00000117682,Q5T0A2
ENSG00000117682,E9PR24
ENSG00000117682,E9PL99
ENSG00000117682,E9PSH7
ENSG00000117682,E9PRS7
ENSG00000117682,Q86SQ9
ENSG00000117713,E9PQW6
ENSG00000117713,H0Y488
ENSG00000117713,A0A087WUV6
ENSG00000117713,A0A1B0GTU5
ENSG00000117713,A0A1B0GVT5
ENSG00000117713,O14497
ENSG00000117748,Q5TEJ0
ENSG00000117748,Q5TEJ7
ENSG00000117748,P15927
ENSG00000117751,Q6ICT4
ENSG00000117751,A0A0A0MT09
ENSG00000117751,Q12972
ENSG00000117758,B1AJQ6
ENSG00000117758,Q86Y82
ENSG00000125944,B4DT28
ENSG00000125944,O43390
ENSG00000125945,Q9C0F3
ENSG00000126705,Q5TGY3
ENSG00000126709,A0A348GSI1
ENSG00000126709,P09912
ENSG00000127423,Q9H7T9
ENSG00000130695,Q6P2H3
ENSG00000130768,Q5T0Y8
ENSG00000130768,F8VXS3
ENSG00000130768,F8VWW8
ENSG00000130768,Q92485
ENSG00000130775,X6RK39
ENSG00000130775,Q5TEK2
ENSG00000130775,Q5TEJ8
ENSG00000131910,Q15466
ENSG00000131914,Q9H9Z2
ENSG00000133216,Q6NVW1
ENSG00000133216,B1AKC9
ENSG00000133216,P29323
ENSG00000133226,A0A0S2Z4W1
ENSG00000133226,M0R1E7
ENSG00000133226,E9PCT1
ENSG00000133226,A9Z1X7
ENSG00000133226,M0QXG5
ENSG00000133226,M0R088
ENSG00000133226,Q8IYB3
ENSG00000142661,Q5VTT5
ENSG00000142669,Q5T123
ENSG00000142669,Q9H299
ENSG00000142675,Q53GM7
ENSG00000142675,B4DXN4
ENSG00000142675,G3V160
ENSG00000142675,E9PS82
ENSG00000142675,E9PIE0
ENSG00000142675,Q969H4
ENSG00000142676,Q5VVD0
ENSG00000142676,Q5VVC8
ENSG00000142676,A0A2R8Y447
ENSG00000142676,P62913
ENSG00000142677,Q8N6P7
ENSG00000142684,A9J4F5
ENSG00000142684,O00488
ENSG00000142733,O95382
ENSG00000142748,Q6UXM4
ENSG00000142748,O75636
ENSG00000142751,Q5JYG3
ENSG00000142751,Q5JYG4
ENSG00000142751,Q9H9Y4
ENSG00000142765,A0A087X1N4
ENSG00000142765,Q5SSC6
ENSG00000142765,Q8IYJ3
ENSG00000142784,H0YEI6
ENSG00000142784,Q8N5D0
ENSG00000157978,Q5SW96
ENSG00000158006,Q5SY01
ENSG00000158006,Q5SY00
ENSG00000158006,Q99487
ENSG00000158008,Q92935
ENSG00000158014,Q9BRI3
ENSG00000158022,Q969Q1
ENSG00000158055,E9PLG9
ENSG00000158055,E9PLT6
ENSG00000158055,Q8TE85
ENSG00000158062,Q5T118
ENSG00000158062,X6R8K8
ENSG00000158062,X6R8M6
ENSG00000158062,Q5T130
ENSG00000158062,X6RIY5
ENSG00000158062,X6RDY0
ENSG00000158062,X6RDK7
ENSG00000158062,Q5T124
ENSG00000158156,Q9H6D3
ENSG00000158161,B1APR7
ENSG00000158161,Q99504
ENSG00000158195,Q9Y6W5
ENSG00000158246,Q96A09
ENSG00000162430,H9KV50
ENSG00000162430,A0A0D9SGI9
ENSG00000162430,Q9NZV5
ENSG00000169442,V9HWN9
ENSG00000169442,P31358
ENSG00000169504,Q6FIC5
ENSG00000169504,Q9Y696
ENSG00000169641,E5RHU7
ENSG00000169641,E5RFK8
ENSG00000169641,Q86V48
ENSG00000174950,Q6UWJ8
ENSG00000175087,X6RHF8
ENSG00000175087,Q8N165
ENSG00000175707,Q68D65
ENSG00000175707,Q8NAX2
ENSG00000175793,P31947
ENSG00000176083,Q5T145
ENSG00000176083,X1WI32
ENSG00000176083,A0A0A0MT21
ENSG00000176083,Q5T142
ENSG00000176083,X1WI31
ENSG00000176083,A0A0A0MSJ7
ENSG00000176083,Q8IZ20
ENSG00000176092,E9PIR9
ENSG00000176092,E7ET48
ENSG00000176092,E7EX92
ENSG00000176092,Q8N1P7
ENSG00000179163,P04066
ENSG00000179546,P28221
ENSG00000181773,F1DAM5
ENSG00000181773,P46089
ENSG00000182749,Q86WK9
ENSG00000183726,Q7RU07
ENSG00000183726,O95807
ENSG00000184454,Q5T1S8
ENSG00000185436,Q5VTX9
ENSG00000185436,Q8IU57
ENSG00000186501,Q8TDQ4
ENSG00000186501,H7C5C5
ENSG00000186501,H0Y861
ENSG00000186501,Q5SSC2
ENSG00000186501,H0Y8D0
ENSG00000186501,H0Y870
ENSG00000186501,Q9H0R3
ENSG00000187010,A0A1B1R0Y1
ENSG00000187010,E7EVW1
ENSG00000187010,Q5XLT3
ENSG00000187010,H3BT10
ENSG00000187010,A0A3B3IU43
ENSG00000187010,Q02161
ENSG00000188529,Q6IQ42
ENSG00000188529,R4GMP8
ENSG00000188529,Q5JRI1
ENSG00000188529,A0A0S2Z504
ENSG00000188529,O75494
ENSG00000188672,E7EQ47
ENSG00000188672,E7EU00
ENSG00000188672,E9PKB3
ENSG00000188672,Q5VSJ7
ENSG00000188672,F6XSS0
ENSG00000188672,Q5VSJ8
ENSG00000188672,A0A1L3H056
ENSG00000188782,J3KNU1
ENSG00000188782,Q7RTX7
ENSG00000188822,A0A024RAH7
ENSG00000188822,P34972
ENSG00000189266,J3KS97
ENSG00000189266,Q9NPJ4
ENSG00000197245,Q8TAY7
ENSG00000197880
ENSG00000198746,Q5JYG5
ENSG00000198746,Q96I76
ENSG00000198830,P05204
ENSG00000204160,E9PJS3
ENSG00000204160,Q9NUE0
ENSG00000204178,A0A3B3ITD2
ENSG00000204178,Q8N5G2
ENSG00000204219,S4R419
ENSG00000204219,S4R3M9
ENSG00000204219,O75764
ENSG00000215906,H0Y608
ENSG00000215906,A8MY62
ENSG00000227868,A0A0D9SG37
ENSG00000227868,H3BTG2
ENSG00000253368,Q6NT89
ENSG00000255054
ENSG00000004455,F8VPP1
ENSG00000004455,G3V213
ENSG00000004455,A0A5K1VW67
ENSG00000004455,F8VZG5
ENSG00000004455,F8VY04
ENSG00000004455,F8W1A4
ENSG00000004455,A0A5F9ZHP2
ENSG00000004455,A0A140VK93
ENSG00000004455,P54819
ENSG00000020129,C9J5H8
ENSG00000020129,Q9UBB6
ENSG00000025800,Q5TFJ7
ENSG00000025800,S4R3E5
ENSG00000025800,O60684
ENSG00000054116,A6NKE1
ENSG00000054116,A0A087WYS5
ENSG00000054116,A0A087WWM0
ENSG00000054116,O43617
ENSG00000060656,Q92729
ENSG00000060688,A0MNP2
ENSG00000060688,Q9NSS8
ENSG00000060688,Q96DI7
ENSG00000084623,Q5U0F4
ENSG00000084623,Q5TFK1
ENSG00000084623,Q13347
ENSG00000084628,R4GNE2
ENSG00000084628,Q4KMZ8
ENSG00000084636,H7BZL8
ENSG00000084636,H7C3F0
ENSG00000084636,A6NCT7
ENSG00000084636,H7BY97
ENSG00000084636,Q07092
ENSG00000084652,P40222
ENSG00000092847,Q5TA58
ENSG00000092847,Q9UL18
ENSG00000092850,E9PRS9
ENSG00000092850,Q9UIF3
ENSG00000092853,E7ESG2
ENSG00000092853,Q9HAW4
ENSG00000116329,D2CGC9
ENSG00000116329,P41143
ENSG00000116350,A0A0D9SEM4
ENSG00000116350,S4R2X6
ENSG00000116350,Q08170
ENSG00000116353,H3BM30
ENSG00000116353,Q9BV79
ENSG00000116478,Q6IT96
ENSG00000116478,Q5TEE2
ENSG00000116478,Q13547
ENSG00000116497,E9PSA0
ENSG00000116497,E9PIZ7
ENSG00000116497,E9PMK1
ENSG00000116497,E9PIY5
ENSG00000116497,E9PL86
ENSG00000116497,A0A0S2Z5M0
ENSG00000116497,Q96BU1
ENSG00000116514,Q6ZMZ0
ENSG00000116525,Q9BVG3
ENSG00000116544,O95886
ENSG00000116560,H0Y9K7
ENSG00000116560,P23246
ENSG00000116819,Q6VUC0
ENSG00000116863,Q9NX46
ENSG00000120656,Q16514
ENSG00000121753,A2A3C2
ENSG00000121753,A2A3C3
ENSG00000121753,A2A3C6
ENSG00000121753,E9PND1
ENSG00000121753,A2A3C4
ENSG00000121753,A2A3C1
ENSG00000121753,O60241
ENSG00000121764,A6NMV7
ENSG00000121764,O43613
ENSG00000121766,A0A0D9SEW3
ENSG00000121766,A0A087WYF0
ENSG00000121766,A0A087WXF8
ENSG00000121766,A0A087WYV3
ENSG00000121766,A0A087WXU5
ENSG00000121766,Q9NP64
ENSG00000121769,S4R3A2
ENSG00000121769,S4R371
ENSG00000121769,P05413
ENSG00000121774,Q07666
ENSG00000121775,F8WB89
ENSG00000121775,Q5VVU5
ENSG00000121775,Q9GZU3
ENSG00000121900,Q969K7
ENSG00000121903,P17040
ENSG00000121904,Q5TAH7
ENSG00000121904,Q5T6B5
ENSG00000121904,A0A087X0K4
ENSG00000121904,Q7Z408
ENSG00000121905,P84074
ENSG00000126067,A0A087WVV1
ENSG00000126067,P49721
ENSG00000126070,Q5TA56
ENSG00000126070,A0A0U1RR19
ENSG00000126070,Q9H9G7
ENSG00000126698,O75937
ENSG00000130766,P58004
ENSG00000130770,A0A0B4J230
ENSG00000130770,Q9UII2
ENSG00000130772,Q9BUE0
ENSG00000134644,Q5T1Z8
ENSG00000134644,Q5T1Z4
ENSG00000134644,E9PM68
ENSG00000134644,E9PMX1
ENSG00000134644,E9PL65
ENSG00000134644,H0YDQ6
ENSG00000134644,H0YCK1
ENSG00000134644,E9PR38
ENSG00000134644,H0YC97
ENSG00000134644,Q14671
ENSG00000134668,E9PKC3
ENSG00000134668,E9PPM7
ENSG00000134668,E9PMX0
ENSG00000134668,Q6ZMY3
ENSG00000134684,A0A0S2Z4R1
ENSG00000134684,P54577
ENSG00000134686,B3KPJ4
ENSG00000134686,A0A0A0MSI2
ENSG00000134686,Q8IXK0
ENSG00000134698,Q9HCK5
ENSG00000142686,Q8TAB5
ENSG00000142687,B4DYG9
ENSG00000142687,C9J519
ENSG00000142687,E7EN73
ENSG00000142687,B1AN15
ENSG00000142687,C9JVB2
ENSG00000142687,F8WAW2
ENSG00000142687,C9JQ56
ENSG00000142687,Q8IZA0
ENSG00000142698,Q6P1W5
ENSG00000142910,F6SDV2
ENSG00000142910,Q9GZM7
ENSG00000142920,A0A494BZU1
ENSG00000142920,A0A499FIG4
ENSG00000142920,Q96A70
ENSG00000146463,A0A0A0MSN3
ENSG00000146463,Q5VZL5
ENSG00000159023,A0A2R8YD30
ENSG00000159023,Q4VB86
ENSG00000159023,A0A2R8Y7Y3
ENSG00000159023,A0A3B3IU06
ENSG00000159023,A0A2R8Y7N0
ENSG00000159023,A0A2R8YCW8
ENSG00000159023,A0A2R8YFR9
ENSG00000159023,A0A2R8YFU8
ENSG00000159023,A0A2R8Y5Z6
ENSG00000159023,A0A3B3IUD6
ENSG00000159023,A0A2R8Y6D0
ENSG00000159023,A0A2U3TZH6
ENSG00000159023,A0A2R8Y5G2
ENSG00000159023,A0A3B3ITC5
ENSG00000159023,A0A3B3ITP0
ENSG00000159023,A0A2R8Y570
ENSG00000159023,A0A2R8Y6G5
ENSG00000159023,A0A2R8Y420
ENSG00000159023,P11171
ENSG00000160050,E9PM81
ENSG00000160050,E9PM03
ENSG00000160050,Q9BUN5
ENSG00000160051,Q4KMZ1
ENSG00000160055,E9PNU5
ENSG00000160055,Q8WY98
ENSG00000160058,E9PQA7
ENSG00000160058,E9PS77
ENSG00000160058,F8W6C6
ENSG00000160058,E9PNA9
ENSG00000160058,Q9NW68
ENSG00000160062,D3DPQ1
ENSG00000160094,F5H055
ENSG00000160094,Q5T0B9
ENSG00000160097,A0A0A0MRR6
ENSG00000160097,A0A3B3ITP1
ENSG00000162419,B1AT47
ENSG00000162419,Q9Y692
ENSG00000162510,P21941
ENSG00000162511,Q5TBB8
ENSG00000162511,Q13571
ENSG00000162512,D3DPN2
ENSG00000162512,O75056
ENSG00000162517,A0A384MQX5
ENSG00000162517,Q9UBV8
ENSG00000162520,C9JTN4
ENSG00000162520,C9JSS1
ENSG00000162520,Q9H7C4
ENSG00000162521,E9PIC4
ENSG00000162521,C9JPP3
ENSG00000162521,H0YEU5
ENSG00000162521,E9PND5
ENSG00000162521,E9PNS6
ENSG00000162521,H0YCT5
ENSG00000162521,E9PNS2
ENSG00000162521,Q09028
ENSG00000162522,Q9P206
ENSG00000162526,I3L1X4
ENSG00000162526,Q96PN8
ENSG00000163866,L0R6D7
ENSG00000163866,E5RH51
ENSG00000163866,Q96EX1
ENSG00000163867,X6RCN5
ENSG00000163867,O95789
ENSG00000168528,Q96SA4
ENSG00000169403,P25105
ENSG00000171812,E9PP49
ENSG00000171812,P25067
ENSG00000175130,P49006
ENSG00000176256,Q8WW32
ENSG00000176261,A8K0B5
ENSG00000176261,D3DPQ2
ENSG00000176261,A0A087WTK6
ENSG00000176261,S4R426
ENSG00000176261,F6SII6
ENSG00000176261,A0A087WUU3
ENSG00000180098,Q9NX07
ENSG00000180198,Q5T081
ENSG00000180198,C9JMJ4
ENSG00000180198,C9J3R0
ENSG00000180198,M0R1Q8
ENSG00000180198,C9JQZ4
ENSG00000180198,C9JW69
ENSG00000180198,C9JRH2
ENSG00000180198,A0A0S2Z404
ENSG00000180198,P18754
ENSG00000182866,Q573B4
ENSG00000182866,A0A0S2Z3T3
ENSG00000182866,E9PJ92
ENSG00000182866,E9PI33
ENSG00000182866,E9PAP0
ENSG00000182866,E9PKQ8
ENSG00000182866,F8W6B9
ENSG00000182866,E9PQ10
ENSG00000182866,A0A0S2Z3Y8
ENSG00000182866,P06239
ENSG00000183615,Q9BTA0
ENSG00000184007,E9PJC0
ENSG00000184007,E9PML8
ENSG00000184007,E9PMY3
ENSG00000184007,E9PRR9
ENSG00000184007,E9PL34
ENSG00000184007,Q12974
ENSG00000184389,U3KPV4
ENSG00000187513,Q5JW71
ENSG00000187513,P35212
ENSG00000188060,Q8N4Z0
ENSG00000188910,O75712
ENSG00000189280,O95377
ENSG00000189433,Q9NTQ9
ENSG00000197056,Q5SVZ7
ENSG00000197056,Q5SVZ6
ENSG00000198492,S4R3J8
ENSG00000198492,S4R3V3
ENSG00000198492,Q9Y5A9
ENSG00000204138,A0A0J9YY52
ENSG00000204138,A0A0J9YWV8
ENSG00000204138,A0A0J9YVR0
ENSG00000204138,Q8IZ21
ENSG00000222046,A2VCK2
ENSG00000225828,H3BMD6
ENSG00000225828,H3BQW9
ENSG00000243749,Q8NCS4
ENSG00000253304,Q69YZ2
ENSG00000254553
ENSG00000271741
ENSG00000273274,Q8NAP8
ENSG00000278966
ENSG00000010803,A0A087WW29
ENSG00000010803,Q96GD3
ENSG00000043514,B4DK89
ENSG00000043514,Q3T7B4
ENSG00000043514,S4R2Z0
ENSG00000043514,S4R3U8
ENSG00000043514,S4R3F4
ENSG00000043514,A0A3B3ITK2
ENSG00000043514,Q9H3H1
ENSG00000044012,Q16661
ENSG00000049089,H0Y409
ENSG00000049089,B1AKJ3
ENSG00000049089,Q14055
ENSG00000054118,A0A3B3ITZ9
ENSG00000054118,Q9Y2W1
ENSG00000065978,C9J5V9
ENSG00000065978,P67809
ENSG00000066056,P35590
ENSG00000066135,A0A2R8YDF7
ENSG00000066135,O75164
ENSG00000066136,A0A0A0MT00
ENSG00000066136,E9PQR2
ENSG00000066136,Q5T6K7
ENSG00000066136,E9PL11
ENSG00000066136,Q5T6K5
ENSG00000066136,E9PI99
ENSG00000066136,E9PJA8
ENSG00000066136,Q13952
ENSG00000066185,A0A087WZE7
ENSG00000066185,A0A087WUN3
ENSG00000066185,Q9H0C1
ENSG00000066322,Q9BW60
ENSG00000084070,X6RCC3
ENSG00000084070,A0A087WV97
ENSG00000084070,Q8WU79
ENSG00000084072,E9PIB0
ENSG00000084072,E9PKY5
ENSG00000084072,E9PMH0
ENSG00000084072,H0YCV4
ENSG00000084072,E9PEQ6
ENSG00000084072,E9PK21
ENSG00000084072,Q9UNP9
ENSG00000084073,O75844
ENSG00000090621,B1ANR0
ENSG00000090621,B1ANR1
ENSG00000090621,Q13310
ENSG00000116871,E9PLH3
ENSG00000116871,C9JIR3
ENSG00000116871,Q3KQU3
ENSG00000116885,C9JF58
ENSG00000116885,H7C0S2
ENSG00000116885,Q8WVF1
ENSG00000116898,P82914
ENSG00000116922,V9GYI2
ENSG00000116922,V9GY35
ENSG00000116922,A0A087WUX7
ENSG00000116922,V9GYQ8
ENSG00000116922,V9GYT8
ENSG00000116922,V9GYN4
ENSG00000116922,Q9NX04
ENSG00000116954,Q9HB90
ENSG00000116981,Q9BXI3
ENSG00000116983,B4DGW9
ENSG00000116983,Q9UM19
ENSG00000116985,P34820
ENSG00000116990,E9PQS5
ENSG00000116990,P12524
ENSG00000117000,Q13129
ENSG00000117010,Q5T5D9
ENSG00000117010,Q5T5D8
ENSG00000117010,Q5T5D7
ENSG00000117013,P56696
ENSG00000117016,Q9UJD0
ENSG00000117385,E2QRI1
ENSG00000117385,Q32P28
ENSG00000117394,A6NL68
ENSG00000117394,A0A0D9SFK9
ENSG00000117394,A0A1W2PQ59
ENSG00000117394,P11166
ENSG00000117395,Q6IB29
ENSG00000117395,H7C2Q8
ENSG00000117395,Q99848
ENSG00000117399,Q12834
ENSG00000117400,Q5JUY5
ENSG00000117400,P40238
ENSG00000117407,E9PIK2
ENSG00000117407,E9PLG3
ENSG00000117407,E9PN22
ENSG00000117407,Q5T4W7
ENSG00000119535,E9PK56
ENSG00000119535,Q99062
ENSG00000126091,E9PJI3
ENSG00000126091,E9PJX2
ENSG00000126091,E9PNN5
ENSG00000126091,A0A2R8YFP6
ENSG00000126091,A0A2R8Y7D5
ENSG00000126091,A0A2R8YFM5
ENSG00000126091,A0A2R8YFA0
ENSG00000126091,A0A2R8YDB0
ENSG00000126091,A0A2R8Y4Y4
ENSG00000126091,A0A2R8YFI8
ENSG00000126091,A0A2U3TZK9
ENSG00000126091,A0A2R8Y6L4
ENSG00000126091,A0A2U3U052
ENSG00000126091,A0A2R8Y7D8
ENSG00000126091,A0A2R8Y732
ENSG00000126091,A0A2R8YDJ6
ENSG00000126091,A0A2R8Y6U8
ENSG00000126091,A0A2R8Y6U3
ENSG00000126091,A0A2R8YF05
ENSG00000126091,A0A2R8Y6K5
ENSG00000126091,A0A2R8YDA9
ENSG00000126091,A0A2R8Y7B2
ENSG00000126091,A0A2R8Y6H4
ENSG00000126091,A0A2R8Y847
ENSG00000126091,A0A2R8Y7Z2
ENSG00000126091,A0A2R8Y244
ENSG00000126091,A0A2R8Y717
ENSG00000126091,A0A2U3TZM2
ENSG00000126091,Q11203
ENSG00000127124,Q5T1R4
ENSG00000127125,Q5VVM2
ENSG00000127125,Q5VVM3
ENSG00000127125,Q9HAB8
ENSG00000127129,P20800
ENSG00000127603,B4DQX9
ENSG00000127603,E9PNZ4
ENSG00000127603,E9PS75
ENSG00000127603,H3BQK9
ENSG00000127603,E9PLY5
ENSG00000127603,A0A0A6YYJ5
ENSG00000127603,A0A5F9ZGX0
ENSG00000127603,H0Y7I1
ENSG00000127603,H3BPE1
ENSG00000127603,A0A590UJG2
ENSG00000127603,E9PLY0
ENSG00000127603,Q9UPN3
ENSG00000131233,P57773
ENSG00000131236,Q5T0R7
ENSG00000131236,Q5T0R6
ENSG00000131236,Q5T0R1
ENSG00000131236,Q5T0R2
ENSG00000131236,Q5T0R9
ENSG00000131236,Q5T0R4
ENSG00000131236,Q5T0R8
ENSG00000131236,Q5T0R3
ENSG00000131236,Q5T0S3
ENSG00000131236,Q5T0R5
ENSG00000131236,Q01518
ENSG00000131238,A0A286YEP3
ENSG00000131238,E9PIA8
ENSG00000131238,E9PK48
ENSG00000131238,E9PSE5
ENSG00000131238,E9PMG2
ENSG00000131238,Q5T0S4
ENSG00000131238,A0A286YFF7
ENSG00000131238,A0A286YF39
ENSG00000131238,A0A2C9F2P4
ENSG00000131238,A0A286YFE3
ENSG00000131238,P50897
ENSG00000134690,Q53HL2
ENSG00000134697,Q5T0F3
ENSG00000134697,Q13823
ENSG00000142694,Q9NVM1
ENSG00000142949,A2A437
ENSG00000142949,H0Y380
ENSG00000142949,P10586
ENSG00000158315,Q9NX52
ENSG00000159479,Q96G25
ENSG00000163873,Q13003
ENSG00000163874,R4GN17
ENSG00000163874,A0A1W2PQC8
ENSG00000163874,Q5D1E8
ENSG00000163875,B1AK63
ENSG00000163875,Q9HAF1
ENSG00000163877,B1AK66
ENSG00000163877,A0A1W2PRA0
ENSG00000163877,Q8TAD8
ENSG00000163879,A0A499FIY3
ENSG00000163879,O14645
ENSG00000163909,Q9NQ87
ENSG00000164002,X6RCY3
ENSG00000164002,X6RK18
ENSG00000164002,X6RLK1
ENSG00000164002,X6RCL8
ENSG00000164002,X6RF29
ENSG00000164002,Q9H790
ENSG00000164007,Q8N6F1
ENSG00000164008,Q9BV19
ENSG00000164010,A0A1C9HIH9
ENSG00000164010,Q96PL5
ENSG00000164011,Q5VV50
ENSG00000164011,A0A0A0MRR1
ENSG00000164011,Q5VV51
ENSG00000164011,Q5VV52
ENSG00000168389,Q5SSK0
ENSG00000168389,E7EPI8
ENSG00000168389,Q8NA29
ENSG00000168653,Q6IBA0
ENSG00000168653,O43920
ENSG00000169218,Q2MKA7
ENSG00000171790,A0A140VJU6
ENSG00000171790,Q499Z3
ENSG00000171793,B4E1E0
ENSG00000171793,A0A3B3IRI2
ENSG00000171793,A0A3B3IRQ8
ENSG00000171793,A0A3B3ITB8
ENSG00000171793,A0A3B3ITH9
ENSG00000171793,A0A3B3ITF6
ENSG00000171793,P17812
ENSG00000171960,Q6FH36
ENSG00000171960,H0YEL5
ENSG00000171960,A6NM32
ENSG00000171960,C9JAN8
ENSG00000171960,C9JQD4
ENSG00000171960,O43447
ENSG00000174574,B4DQP0
ENSG00000174574,Q9H9L7
ENSG00000177181,X1WI25
ENSG00000177181,Q8IXN7
ENSG00000177868,Q8N300
ENSG00000178922,A0A0A0MTR5
ENSG00000178922,E7EWH8
ENSG00000178922,F6UJY1
ENSG00000178922,Q5T013
ENSG00000179178,Q96AQ2
ENSG00000179862,Q96RK1
ENSG00000181817,Q969L4
ENSG00000183317,J3KQG3
ENSG00000183317,H0YCC9
ENSG00000183317,F5GWI2
ENSG00000183317,H0YD12
ENSG00000183317,Q5JZY3
ENSG00000183386,Q13643
ENSG00000183431,Q12874
ENSG00000183520,Q9Y3A2
ENSG00000183682,Q7Z5Y6
ENSG00000185090,H0YCZ3
ENSG00000185090,E9PMU5
ENSG00000185090,Q5VSG8
ENSG00000185668,Q03052
ENSG00000186409,D6RFH8
ENSG00000186409,A0A590UJL9
ENSG00000186409,A0A590UKA6
ENSG00000186409,A0A590UJ69
ENSG00000186409,A0A590UJA8
ENSG00000186409,A0A590UKA3
ENSG00000186409,A0A590UK19
ENSG00000186409,A0A590UJ83
ENSG00000186409,A0A590UJC1
ENSG00000186409,A0A590UJI4
ENSG00000186409,A0A590UJ28
ENSG00000186409,A0A590UJK6
ENSG00000186409,A0A590UK35
ENSG00000186409,A0A590UJW7
ENSG00000186409,A0A590UJ77
ENSG00000186409,A0A2U3TZI4
ENSG00000186409,A0A590UJC6
ENSG00000186409,Q5VVM6
ENSG00000186973,B7ZBL6
ENSG00000186973,B7ZBL7
ENSG00000186973,B7ZBL9
ENSG00000186973,A6NL82
ENSG00000187801,E9PS66
ENSG00000187801,Q9UJL9
ENSG00000187815,Q49AA0
ENSG00000188786,Q14872
ENSG00000188800,A0A140VKB8
ENSG00000188800,Q7Z6W1
ENSG00000196182,Q8N2I9
ENSG00000196449,Q86U90
ENSG00000197273,Q02747
ENSG00000197982,Q6ZSJ8
ENSG00000198198,A0A0C4DG05
ENSG00000198198,A0A1W2PQY2
ENSG00000198198,A0A1W2PRY5
ENSG00000198198,Q5T011
ENSG00000198754,Q9BYC2
ENSG00000198815,C9JVP0
ENSG00000198815,H7C1Y6
ENSG00000198815,F6VXT0
ENSG00000198815,C9JXI1
ENSG00000198815,Q9UPW0
ENSG00000204060,A8MYZ6
ENSG00000204084,B1ARF3
ENSG00000204084,E7ESY0
ENSG00000204084,P32019
ENSG00000214114,A0A0D9SEI7
ENSG00000214114,Q99417
ENSG00000214193,D6RD64
ENSG00000243710,E9PP89
ENSG00000243710,E9PRV3
ENSG00000243710,A0A087WVY5
ENSG00000243710,Q96MR6
ENSG00000253313,Q8IVY1
ENSG00000274944
ENSG00000070759,Q96S53
ENSG00000070785,A0A0D9SEN0
ENSG00000070785,Q9NR50
ENSG00000078618,G3V1R5
ENSG00000078618,F5H7V1
ENSG00000078618,O43847
ENSG00000079277,E9PN34
ENSG00000079277,Q7Z319
ENSG00000079277,E9PIA0
ENSG00000079277,A0A499FJN1
ENSG00000079277,E9PSC9
ENSG00000079277,E9PMM8
ENSG00000079277,E9PLE7
ENSG00000079277,E9PSE0
ENSG00000079277,E9PII5
ENSG00000079277,E9PQ26
ENSG00000079277,A0A499FIS5
ENSG00000079277,A0A499FJS1
ENSG00000079277,Q9BUB5
